env_GANTRY_VERSION,env_GITHUB_REPO,env_GIT_REF,env_LEARNING_RATE,env_METHOD,env_MODEL,env_PIP_REQUIREMENTS_FILE,env_PYTHON_VERSION,env_RANK,env_SEED,env_TASK,experiment_id,experiment_name,metrics_epoch,metrics_eval_accuracy,metrics_eval_loss,metrics_eval_macro-f1,metrics_eval_micro-f1,metrics_eval_runtime,metrics_eval_samples,metrics_eval_samples_per_second,metrics_eval_steps_per_second,metrics_predict_accuracy,metrics_predict_loss,metrics_predict_macro-f1,metrics_predict_micro-f1,metrics_predict_runtime,metrics_predict_samples,metrics_predict_samples_per_second,metrics_predict_steps_per_second,task_canceled,task_id,task_name
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,microsoft/deberta-v3-small,requirements.txt,3.9,32,2,qnli,01H9RERKK903A8DJ6S5DCNGR6V,,1.43,0.9011532125205931,0.2669636011123657,0.9011345785868199,0.901153212520593,43.0715,5463,126.836,15.857,0,0,0,0,43.0541,5463,126.887,15.864,,01H9RERKKBPM24DHD78MX3E2D1,qnli-microsoft-deberta-v3-small-lora_32-lr_1e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,microsoft/deberta-v3-small,requirements.txt,3.9,64,2,qnli,01H9RERPHH9NXSFKP51T3KK645,,,,,,,,,,,,,,,,,,,2023-09-07 20:07:13.410986 +0000 UTC,01H9RERPHKH66FPM9KK964T0HY,qnli-microsoft-deberta-v3-small-lora_64-lr_1e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,microsoft/deberta-v3-small,requirements.txt,3.9,64,2,qnli,01H9RERPHH9NXSFKP51T3KK645,,1.43,0.9022515101592532,0.2593062222003937,0.9022474977837456,0.9022515101592532,44.7918,5463,121.964,15.248,0,0,0,0,44.6211,5463,122.431,15.307,,01H9RERPHKH66FPM9KK964T0HY,qnli-microsoft-deberta-v3-small-lora_64-lr_1e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,microsoft/deberta-v3-small,requirements.txt,3.9,64,2,qnli,01H9RERPHH9NXSFKP51T3KK645,,,,,,,,,,,,,,,,,,,2023-09-07 18:59:30.984599 +0000 UTC,01H9RERPHKH66FPM9KK964T0HY,qnli-microsoft-deberta-v3-small-lora_64-lr_1e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,microsoft/deberta-v3-small,requirements.txt,3.9,7699,2,qnli,01H9RERSG8749A616HKNAMHJNY,,,,,,,,,,,,,,,,,,,2023-09-07 18:59:30.981686 +0000 UTC,01H9RERSGA1VH55MJA0FX01DTJ,qnli-microsoft-deberta-v3-small-lora_7699-lr_5e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,microsoft/deberta-v3-small,requirements.txt,3.9,7699,2,qnli,01H9RERSG8749A616HKNAMHJNY,,1.43,0.9132344865458539,0.23090794682502747,0.9132243651730472,0.9132344865458539,87.1157,5463,62.71,7.84,0,0,0,0,87.2737,5463,62.596,7.826,,01H9RERSGA1VH55MJA0FX01DTJ,qnli-microsoft-deberta-v3-small-lora_7699-lr_5e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,microsoft/deberta-v3-small,requirements.txt,3.9,1540,2,qnli,01H9RERWFBM4RVC32QK06SJ3KX,,1.43,0.9018854109463664,0.2482002079486847,0.9018818306834906,0.9018854109463664,53.2218,5463,102.646,12.833,0,0,0,0,53.0883,5463,102.904,12.865,,01H9RERWFD78ZATK5EGD273BXT,qnli-microsoft-deberta-v3-small-lora_1540-lr_1e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,microsoft/deberta-v3-small,requirements.txt,3.9,1540,2,qnli,01H9RERWFBM4RVC32QK06SJ3KX,,,,,,,,,,,,,,,,,,,2023-09-07 19:13:52.486447 +0000 UTC,01H9RERWFD78ZATK5EGD273BXT,qnli-microsoft-deberta-v3-small-lora_1540-lr_1e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,microsoft/deberta-v3-small,requirements.txt,3.9,3080,2,qnli,01H9RERZDQ98DK304688BSH2MW,,1.43,0.9139666849716274,0.22619113326072693,0.9139438447901038,0.9139666849716274,59.5815,5463,91.689,11.463,0,0,0,0,59.567,5463,91.712,11.466,,01H9RERZDRZDGK0WYEN9AFN0AD,qnli-microsoft-deberta-v3-small-lora_3080-lr_5e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,microsoft/deberta-v3-small,requirements.txt,3.9,4620,2,qnli,01H9RES2DAPXZY6P4YQ8QPMPJN,,1.43,0.9013362621270364,0.24829937517642975,0.9013298614090882,0.9013362621270364,69.1052,5463,79.053,9.883,0,0,0,0,69.2199,5463,78.922,9.867,,01H9RES2DCWXBGN0NQZZEMNQ9Q,qnli-microsoft-deberta-v3-small-lora_4620-lr_1e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,microsoft/deberta-v3-small,requirements.txt,3.9,6160,2,qnli,01H9RES5C915W3EEHPBK8MD1MQ,,1.43,0.9152480322167308,0.21926692128181458,0.915243931350563,0.9152480322167308,80.477,5463,67.883,8.487,0,0,0,0,80.2923,5463,68.039,8.506,,01H9RES5CBMH8NF20CJR4E8QJB,qnli-microsoft-deberta-v3-small-lora_6160-lr_5e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,microsoft/deberta-v3-small,requirements.txt,3.9,6160,2,qnli,01H9RES5C915W3EEHPBK8MD1MQ,,,,,,,,,,,,,,,,,,,2023-09-07 19:14:43.645092 +0000 UTC,01H9RES5CBMH8NF20CJR4E8QJB,qnli-microsoft-deberta-v3-small-lora_6160-lr_5e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-5,full_finetuning,microsoft/deberta-v3-small,requirements.txt,3.9,-1,3,qnli,01H9RES8AFBV30MNKY2T0A3T52,,,,,,,,,,,,,,,,,,,2023-09-07 19:09:17.477568 +0000 UTC,01H9RES8AH0Z0HSAW98D9WPX20,qnli-microsoft-deberta-v3-small-full_finetuning-lr_1e-5-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-5,full_finetuning,microsoft/deberta-v3-small,requirements.txt,3.9,-1,3,qnli,01H9RES8AFBV30MNKY2T0A3T52,,1.43,0.9152480322167308,0.27433541417121887,0.9152111101289236,0.9152480322167308,41.2349,5463,132.485,16.564,0,0,0,0,41.203,5463,132.587,16.576,,01H9RES8AH0Z0HSAW98D9WPX20,qnli-microsoft-deberta-v3-small-full_finetuning-lr_1e-5-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,microsoft/deberta-v3-small,requirements.txt,3.9,1,3,qnli,01H9RESBA92QZ5KAXHW5P0R4E6,,1.43,0.8929159802306426,0.3017635643482208,0.8928881869179239,0.8929159802306426,44.7294,5463,122.134,15.27,0,0,0,0,44.4902,5463,122.791,15.352,,01H9RESBABBBZQSZ8RE56V0VPS,qnli-microsoft-deberta-v3-small-lora_1-lr_1e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,microsoft/deberta-v3-small,requirements.txt,3.9,1,3,qnli,01H9RESBA92QZ5KAXHW5P0R4E6,,,,,,,,,,,,,,,,,,,2023-09-07 19:09:17.47399 +0000 UTC,01H9RESBABBBZQSZ8RE56V0VPS,qnli-microsoft-deberta-v3-small-lora_1-lr_1e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,microsoft/deberta-v3-small,requirements.txt,3.9,2,3,qnli,01H9RESE9NG94E99ZR550PTGKE,,1.43,0.900604063701263,0.2836185693740845,0.9005904202015846,0.9006040637012629,42.7516,5463,127.785,15.976,0,0,0,0,42.7934,5463,127.66,15.96,,01H9RESE9R20B21PKCP5ZAAQDG,qnli-microsoft-deberta-v3-small-lora_2-lr_1e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,microsoft/deberta-v3-small,requirements.txt,3.9,2,3,qnli,01H9RESE9NG94E99ZR550PTGKE,,,,,,,,,,,,,,,,,,,2023-09-07 19:15:18.223977 +0000 UTC,01H9RESE9R20B21PKCP5ZAAQDG,qnli-microsoft-deberta-v3-small-lora_2-lr_1e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,microsoft/deberta-v3-small,requirements.txt,3.9,4,3,qnli,01H9RESH8SA19EEGCPGD9G8JXP,,1.43,0.8991396668497162,0.2835519313812256,0.8991258223408345,0.8991396668497162,43.3526,5463,126.013,15.755,0,0,0,0,43.2869,5463,126.204,15.778,,01H9RESH8VAG9QER8GXZ0B38ZS,qnli-microsoft-deberta-v3-small-lora_4-lr_1e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,microsoft/deberta-v3-small,requirements.txt,3.9,4,3,qnli,01H9RESH8SA19EEGCPGD9G8JXP,,,,,,,,,,,,,,,,,,,2023-09-07 19:20:08.3532 +0000 UTC,01H9RESH8VAG9QER8GXZ0B38ZS,qnli-microsoft-deberta-v3-small-lora_4-lr_1e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,microsoft/deberta-v3-small,requirements.txt,3.9,8,3,qnli,01H9RESMD9MNKRY59MSB80VVQF,,,,,,,,,,,,,,,,,,,2023-09-07 19:20:42.374741 +0000 UTC,01H9RESMDCRSGV43M0W50EQ25Z,qnli-microsoft-deberta-v3-small-lora_8-lr_1e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,microsoft/deberta-v3-small,requirements.txt,3.9,8,3,qnli,01H9RESMD9MNKRY59MSB80VVQF,,1.43,0.8991396668497162,0.27937525510787964,0.8991331236296987,0.8991396668497162,43.2151,5463,126.414,15.805,0,0,0,0,43.1527,5463,126.597,15.828,,01H9RESMDCRSGV43M0W50EQ25Z,qnli-microsoft-deberta-v3-small-lora_8-lr_1e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,microsoft/deberta-v3-small,requirements.txt,3.9,16,3,qnli,01H9RESQ8CHKQBD3FB4ZCJC4GJ,,,,,,,,,,,,,,,,,,,2023-09-07 19:34:26.320604 +0000 UTC,01H9RESQ8FHV1V27GSG44TX9KW,qnli-microsoft-deberta-v3-small-lora_16-lr_1e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,microsoft/deberta-v3-small,requirements.txt,3.9,16,3,qnli,01H9RESQ8CHKQBD3FB4ZCJC4GJ,,1.43,0.9007871133077063,0.26994508504867554,0.9007815247741758,0.9007871133077063,42.9682,5463,127.14,15.895,0,0,0,0,42.8247,5463,127.567,15.949,,01H9RESQ8FHV1V27GSG44TX9KW,qnli-microsoft-deberta-v3-small-lora_16-lr_1e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,microsoft/deberta-v3-small,requirements.txt,3.9,32,3,qnli,01H9REST5NHKWSG7P7X45YH39N,,,,,,,,,,,,,,,,,,,2023-09-07 19:21:51.485605 +0000 UTC,01H9REST5Q5FYD2FG3627K5JD9,qnli-microsoft-deberta-v3-small-lora_32-lr_1e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,microsoft/deberta-v3-small,requirements.txt,3.9,32,3,qnli,01H9REST5NHKWSG7P7X45YH39N,,1.43,0.9011532125205931,0.26696351170539856,0.9011345785868199,0.901153212520593,43.3299,5463,126.079,15.763,0,0,0,0,43.2635,5463,126.273,15.787,,01H9REST5Q5FYD2FG3627K5JD9,qnli-microsoft-deberta-v3-small-lora_32-lr_1e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,microsoft/deberta-v3-small,requirements.txt,3.9,64,3,qnli,01H9RESX5JY8HVQQXYA3TP7N60,,1.43,0.9022515101592532,0.2593061923980713,0.9022474977837456,0.9022515101592532,43.3252,5463,126.093,15.765,0,0,0,0,43.271,5463,126.251,15.784,,01H9RESX5M2V0WQE2DPFN2PZF7,qnli-microsoft-deberta-v3-small-lora_64-lr_1e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,microsoft/deberta-v3-small,requirements.txt,3.9,64,3,qnli,01H9RESX5JY8HVQQXYA3TP7N60,,,,,,,,,,,,,,,,,,,2023-09-07 19:35:56.535496 +0000 UTC,01H9RESX5M2V0WQE2DPFN2PZF7,qnli-microsoft-deberta-v3-small-lora_64-lr_1e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,microsoft/deberta-v3-small,requirements.txt,3.9,7699,3,qnli,01H9RET03QKQXES42HZN3QB49D,,1.43,0.9097565440234303,0.2303091138601303,0.9097489838856944,0.9097565440234303,86.2491,5463,63.34,7.919,0,0,0,0,85.9673,5463,63.547,7.945,,01H9RET03TEEDTM301T1752NKN,qnli-microsoft-deberta-v3-small-lora_7699-lr_5e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,microsoft/deberta-v3-small,requirements.txt,3.9,7699,3,qnli,01H9RET03QKQXES42HZN3QB49D,,,,,,,,,,,,,,,,,,,2023-09-07 20:46:35.654061 +0000 UTC,01H9RET03TEEDTM301T1752NKN,qnli-microsoft-deberta-v3-small-lora_7699-lr_5e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,microsoft/deberta-v3-small,requirements.txt,3.9,7699,3,qnli,01H9RET03QKQXES42HZN3QB49D,,,,,,,,,,,,,,,,,,,2023-09-07 21:33:49.611858 +0000 UTC,01H9RET03TEEDTM301T1752NKN,qnli-microsoft-deberta-v3-small-lora_7699-lr_5e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,microsoft/deberta-v3-small,requirements.txt,3.9,7699,3,qnli,01H9RET03QKQXES42HZN3QB49D,,,,,,,,,,,,,,,,,,,2023-09-07 19:21:51.482145 +0000 UTC,01H9RET03TEEDTM301T1752NKN,qnli-microsoft-deberta-v3-small-lora_7699-lr_5e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,microsoft/deberta-v3-small,requirements.txt,3.9,1540,3,qnli,01H9RET333YEQVG6F4NWF2TW3W,,1.43,0.9018854109463664,0.2482002079486847,0.9018818306834906,0.9018854109463664,51.6233,5463,105.824,13.23,0,0,0,0,51.583,5463,105.907,13.241,,01H9RET3360C65VHX6C34T2JX4,qnli-microsoft-deberta-v3-small-lora_1540-lr_1e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,microsoft/deberta-v3-small,requirements.txt,3.9,1540,3,qnli,01H9RET333YEQVG6F4NWF2TW3W,,,,,,,,,,,,,,,,,,,2023-09-07 19:35:57.298562 +0000 UTC,01H9RET3360C65VHX6C34T2JX4,qnli-microsoft-deberta-v3-small-lora_1540-lr_1e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,microsoft/deberta-v3-small,requirements.txt,3.9,3080,3,qnli,01H9RET614VCVZG3T578R8MXB8,,,,,,,,,,,,,,,,,,,2023-09-07 19:34:26.317717 +0000 UTC,01H9RET616H7PDGYWDKH3MH9Z7,qnli-microsoft-deberta-v3-small-lora_3080-lr_5e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,microsoft/deberta-v3-small,requirements.txt,3.9,3080,3,qnli,01H9RET614VCVZG3T578R8MXB8,,,,,,,,,,,,,,,,,,,2023-09-07 20:47:46.519063 +0000 UTC,01H9RET616H7PDGYWDKH3MH9Z7,qnli-microsoft-deberta-v3-small-lora_3080-lr_5e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,microsoft/deberta-v3-small,requirements.txt,3.9,3080,3,qnli,01H9RET614VCVZG3T578R8MXB8,,1.43,0.9139666849716274,0.22622492909431458,0.9139428064429894,0.9139666849716274,61.5223,5463,88.797,11.102,0,0,0,0,61.443,5463,88.912,11.116,,01H9RET616H7PDGYWDKH3MH9Z7,qnli-microsoft-deberta-v3-small-lora_3080-lr_5e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,microsoft/deberta-v3-small,requirements.txt,3.9,4620,3,qnli,01H9RET91E7FB5EJPPW3WNE45R,,,,,,,,,,,,,,,,,,,2023-09-07 19:34:26.314647 +0000 UTC,01H9RET91G9TNY8NEBVCGZV7H0,qnli-microsoft-deberta-v3-small-lora_4620-lr_1e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,microsoft/deberta-v3-small,requirements.txt,3.9,4620,3,qnli,01H9RET91E7FB5EJPPW3WNE45R,,1.43,0.9013362621270364,0.24829941987991333,0.9013298614090882,0.9013362621270364,70.2626,5463,77.751,9.721,0,0,0,0,70.1719,5463,77.852,9.733,,01H9RET91G9TNY8NEBVCGZV7H0,qnli-microsoft-deberta-v3-small-lora_4620-lr_1e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,microsoft/deberta-v3-small,requirements.txt,3.9,6160,3,qnli,01H9RETC01FB0BC31JF8SF7XM1,,1.43,0.9167124290682775,0.22003716230392456,0.9167070258648147,0.9167124290682775,79.2109,5463,68.968,8.623,0,0,0,0,78.8209,5463,69.309,8.665,,01H9RETC049R8MQ7G3BH7WT8YV,qnli-microsoft-deberta-v3-small-lora_6160-lr_5e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,microsoft/deberta-v3-small,requirements.txt,3.9,6160,3,qnli,01H9RETC01FB0BC31JF8SF7XM1,,,,,,,,,,,,,,,,,,,2023-09-07 19:33:36.579254 +0000 UTC,01H9RETC049R8MQ7G3BH7WT8YV,qnli-microsoft-deberta-v3-small-lora_6160-lr_5e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-5,full_finetuning,gpt2,requirements.txt,3.9,-1,1,qnli,01HAA5MS0D436MTG2NH1CBV4F6,,,,,,,,,,,,,,,,,,,2023-09-14 17:50:38.443719 +0000 UTC,01HAA5MS0F7S6MQ92DG1TVSZNZ,qnli-gpt2-full_finetuning-lr_5e-5-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-5,full_finetuning,gpt2,requirements.txt,3.9,-1,1,qnli,01HAA5MS0D436MTG2NH1CBV4F6,,,,,,,,,,,,,,,,,,,2023-09-14 18:40:55.740169 +0000 UTC,01HAA5MS0F7S6MQ92DG1TVSZNZ,qnli-gpt2-full_finetuning-lr_5e-5-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-5,full_finetuning,gpt2,requirements.txt,3.9,-1,1,qnli,01HAA5MS0D436MTG2NH1CBV4F6,,1.43,0.886326194398682,0.3482450842857361,0.8863252193154475,0.886326194398682,130.5088,5463,41.859,5.233,,,,,,,,,,01HAA5MS0F7S6MQ92DG1TVSZNZ,qnli-gpt2-full_finetuning-lr_5e-5-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,1,1,qnli,01HAA5MW0A8BYSBAGQXN5GTV5Z,,,,,,,,,,,,,,,,,,,2023-09-14 18:44:26.398025 +0000 UTC,01HAA5MW0DA60Z4B48EWYMDTAQ,qnli-gpt2-lora_1-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,1,1,qnli,01HAA5MW0A8BYSBAGQXN5GTV5Z,,1.43,0.8570382573677466,0.3563268780708313,0.8569332548466398,0.8570382573677466,135.5778,5463,40.294,5.038,,,,,,,,,,01HAA5MW0DA60Z4B48EWYMDTAQ,qnli-gpt2-lora_1-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,4,1,qnli,01HAA5N1XKXZX76F73GDD9VCSN,,,,,,,,,,,,,,,,,,,2023-09-14 18:44:26.395397 +0000 UTC,01HAA5N1XNHW9V0A8QRK3QTWW8,qnli-gpt2-lora_4-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,4,1,qnli,01HAA5N1XKXZX76F73GDD9VCSN,,1.43,0.8729635731283177,0.3246804475784302,0.8729477322342329,0.8729635731283177,139.3445,5463,39.205,4.902,,,,,,,,,,01HAA5N1XNHW9V0A8QRK3QTWW8,qnli-gpt2-lora_4-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,2,1,qnli,01HAA5N3VN9SZG1EZS12H9BPJC,,,,,,,,,,,,,,,,,,,2023-09-14 18:43:33.529201 +0000 UTC,01HAA5N3VQSM4JYX7KJ012J2G9,qnli-gpt2-lora_2-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,2,1,qnli,01HAA5N3VN9SZG1EZS12H9BPJC,,,,,,,,,,,,,,,,,,,2023-09-14 19:23:54.384157 +0000 UTC,01HAA5N3VQSM4JYX7KJ012J2G9,qnli-gpt2-lora_2-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,2,1,qnli,01HAA5N3VN9SZG1EZS12H9BPJC,,1.43,0.8676551345414607,0.33481964468955994,0.8676412264868545,0.8676551345414607,194.8047,5463,28.043,3.506,,,,,,,,,,01HAA5N3VQSM4JYX7KJ012J2G9,qnli-gpt2-lora_2-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,8,1,qnli,01HAA5N4WHTCGEVY0NM7QNN6BH,,1.43,0.8828482518762585,0.30745381116867065,0.8828481537406216,0.8828482518762585,111.6279,5463,48.939,6.119,,,,,,,,,,01HAA5N4WKP1CNMEZYSXYKRRWB,qnli-gpt2-lora_8-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,8,1,qnli,01HAA5N4WHTCGEVY0NM7QNN6BH,,,,,,,,,,,,,,,,,,,2023-09-14 18:43:33.52653 +0000 UTC,01HAA5N4WKP1CNMEZYSXYKRRWB,qnli-gpt2-lora_8-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,16,1,qnli,01HAA5N7WNKXW7JM8KRWEFPP55,,,,,,,,,,,,,,,,,,,2023-09-14 18:43:33.523795 +0000 UTC,01HAA5N7WQPC6RP19AGE06ASDZ,qnli-gpt2-lora_16-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,16,1,qnli,01HAA5N7WNKXW7JM8KRWEFPP55,,1.43,0.8775398132894014,0.3099730908870697,0.8775361202144429,0.8775398132894014,136.286,5463,40.085,5.012,,,,,,,,,,01HAA5N7WQPC6RP19AGE06ASDZ,qnli-gpt2-lora_16-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,32,1,qnli,01HAA5NAT7RDXPAHYWBD543CNG,,,,,,,,,,,,,,,,,,,2023-09-14 18:43:33.521201 +0000 UTC,01HAA5NAT98DVFDW1S8S1TPZVZ,qnli-gpt2-lora_32-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,32,1,qnli,01HAA5NAT7RDXPAHYWBD543CNG,,1.43,0.8779059125022881,0.3097538948059082,0.8779017231479915,0.8779059125022881,199.4335,5463,27.393,3.425,,,,,,,,,,01HAA5NAT98DVFDW1S8S1TPZVZ,qnli-gpt2-lora_32-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,64,1,qnli,01HAA5NDS21NAZHN413KKHSF1R,,,,,,,,,,,,,,,,,,,2023-09-14 17:17:12.868279 +0000 UTC,01HAA5NDS4058ZMX5902H4E539,qnli-gpt2-lora_64-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,64,1,qnli,01HAA5NDS21NAZHN413KKHSF1R,,1.43,0.8780889621087314,0.323734849691391,0.8780756888481397,0.8780889621087314,112.6023,5463,48.516,6.066,,,,,,,,,,01HAA5NDS4058ZMX5902H4E539,qnli-gpt2-lora_64-lr_5e-4-seed_1
