env_GANTRY_VERSION,env_GITHUB_REPO,env_GIT_REF,env_LEARNING_RATE,env_METHOD,env_MODEL,env_PIP_REQUIREMENTS_FILE,env_PYTHON_VERSION,env_RANK,env_SEED,env_TASK,env_WANDB_MODE,experiment_id,experiment_name,metrics_epoch,metrics_eval_accuracy,metrics_eval_loss,metrics_eval_macro-f1,metrics_eval_micro-f1,metrics_eval_runtime,metrics_eval_samples,metrics_eval_samples_per_second,metrics_eval_steps_per_second,task_canceled,task_id,task_name
0.17.0,jacob-morrison/lora-investigation,d63874f1ea4fd34ec22b183d858d25e22e250aba,1e-4,LoRA,google/t5-large-lm-adapt,requirements.txt,3.9,2,1,hellaswag,disabled,01HCP0QCM2QYDJBHMN7050JQKW,,,,,,,,,,,2023-10-15 15:05:19.279961 +0000 UTC,01HCP0QCM5ZTQK1VCV29KKZHRS,hellaswag-google-t5-large-lm-adapt-lora_2-lr_1e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,d63874f1ea4fd34ec22b183d858d25e22e250aba,1e-4,LoRA,google/t5-large-lm-adapt,requirements.txt,3.9,16,1,hellaswag,disabled,01HCP0QDH6SSFGV01RPVQH84AT,,3.76,0.808603863772157,0.5224233269691467,0.8085242089583757,0.808603863772157,448.2934,10042,22.401,0.7,,01HCP0QDH848B552EKG828JV7K,hellaswag-google-t5-large-lm-adapt-lora_16-lr_1e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,d63874f1ea4fd34ec22b183d858d25e22e250aba,1e-4,LoRA,google/t5-large-lm-adapt,requirements.txt,3.9,32,1,hellaswag,disabled,01HCP0QNCX4MNGR75M9RYZPTVX,,3.76,0.814479187412866,0.5337953567504883,0.8145253665750393,0.8144791874128661,450.5896,10042,22.286,0.697,,01HCP0QNCZA6994J42AZNSWP6E,hellaswag-google-t5-large-lm-adapt-lora_32-lr_1e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,d63874f1ea4fd34ec22b183d858d25e22e250aba,1e-4,LoRA,google/t5-large-lm-adapt,requirements.txt,3.9,2548,1,hellaswag,disabled,01HCP0QPKPB39AJ99VTS0767GP,,,,,,,,,,,,01HCP0QPKSZVM50NWJXF87XQWF,hellaswag-google-t5-large-lm-adapt-lora_2548-lr_1e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,d63874f1ea4fd34ec22b183d858d25e22e250aba,1e-4,LoRA,google/t5-large-lm-adapt,requirements.txt,3.9,2548,1,hellaswag,disabled,01HCP0QPKPB39AJ99VTS0767GP,,,,,,,,,,,,01HCP0QPKSZVM50NWJXF87XQWF,hellaswag-google-t5-large-lm-adapt-lora_2548-lr_1e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,d63874f1ea4fd34ec22b183d858d25e22e250aba,1e-4,LoRA,google/t5-large-lm-adapt,requirements.txt,3.9,2548,1,hellaswag,disabled,01HCP0QPKPB39AJ99VTS0767GP,,,,,,,,,,,,01HCP0QPKSZVM50NWJXF87XQWF,hellaswag-google-t5-large-lm-adapt-lora_2548-lr_1e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,d63874f1ea4fd34ec22b183d858d25e22e250aba,1e-4,LoRA,google/t5-large-lm-adapt,requirements.txt,3.9,2548,1,hellaswag,disabled,01HCP0QPKPB39AJ99VTS0767GP,,,,,,,,,,,,01HCP0QPKSZVM50NWJXF87XQWF,hellaswag-google-t5-large-lm-adapt-lora_2548-lr_1e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,d63874f1ea4fd34ec22b183d858d25e22e250aba,1e-4,LoRA,google/t5-large-lm-adapt,requirements.txt,3.9,2548,1,hellaswag,disabled,01HCP0QPKPB39AJ99VTS0767GP,,,,,,,,,,,,01HCP0QPKSZVM50NWJXF87XQWF,hellaswag-google-t5-large-lm-adapt-lora_2548-lr_1e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,d63874f1ea4fd34ec22b183d858d25e22e250aba,1e-4,LoRA,google/t5-large-lm-adapt,requirements.txt,3.9,2548,1,hellaswag,disabled,01HCP0QPKPB39AJ99VTS0767GP,,,,,,,,,,,2023-10-23 21:46:49.259558 +0000 UTC,01HCP0QPKSZVM50NWJXF87XQWF,hellaswag-google-t5-large-lm-adapt-lora_2548-lr_1e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,d63874f1ea4fd34ec22b183d858d25e22e250aba,1e-4,LoRA,google/t5-large-lm-adapt,requirements.txt,3.9,2548,1,hellaswag,disabled,01HCP0QPKPB39AJ99VTS0767GP,,,,,,,,,,,,01HCP0QPKSZVM50NWJXF87XQWF,hellaswag-google-t5-large-lm-adapt-lora_2548-lr_1e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,d63874f1ea4fd34ec22b183d858d25e22e250aba,1e-4,LoRA,google/t5-large-lm-adapt,requirements.txt,3.9,2548,1,hellaswag,disabled,01HCP0QPKPB39AJ99VTS0767GP,,,,,,,,,,,,01HCP0QPKSZVM50NWJXF87XQWF,hellaswag-google-t5-large-lm-adapt-lora_2548-lr_1e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,d63874f1ea4fd34ec22b183d858d25e22e250aba,1e-4,LoRA,google/t5-large-lm-adapt,requirements.txt,3.9,2548,1,hellaswag,disabled,01HCP0QPKPB39AJ99VTS0767GP,,,,,,,,,,,2023-10-23 22:38:48.409246 +0000 UTC,01HCP0QPKSZVM50NWJXF87XQWF,hellaswag-google-t5-large-lm-adapt-lora_2548-lr_1e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,d63874f1ea4fd34ec22b183d858d25e22e250aba,1e-4,LoRA,google/t5-large-lm-adapt,requirements.txt,3.9,2548,1,hellaswag,disabled,01HCP0QPKPB39AJ99VTS0767GP,,,,,,,,,,,2023-10-17 23:05:56.704289 +0000 UTC,01HCP0QPKSZVM50NWJXF87XQWF,hellaswag-google-t5-large-lm-adapt-lora_2548-lr_1e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,d63874f1ea4fd34ec22b183d858d25e22e250aba,1e-4,LoRA,google/t5-large-lm-adapt,requirements.txt,3.9,2548,1,hellaswag,disabled,01HCP0QPKPB39AJ99VTS0767GP,,,,,,,,,,,2023-10-18 20:23:06.367061 +0000 UTC,01HCP0QPKSZVM50NWJXF87XQWF,hellaswag-google-t5-large-lm-adapt-lora_2548-lr_1e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,d63874f1ea4fd34ec22b183d858d25e22e250aba,1e-4,LoRA,google/t5-large-lm-adapt,requirements.txt,3.9,2548,1,hellaswag,disabled,01HCP0QPKPB39AJ99VTS0767GP,,,,,,,,,,,,01HCP0QPKSZVM50NWJXF87XQWF,hellaswag-google-t5-large-lm-adapt-lora_2548-lr_1e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,d63874f1ea4fd34ec22b183d858d25e22e250aba,1e-4,LoRA,google/t5-large-lm-adapt,requirements.txt,3.9,2548,1,hellaswag,disabled,01HCP0QPKPB39AJ99VTS0767GP,,,,,,,,,,,2023-10-18 23:28:57.753694 +0000 UTC,01HCP0QPKSZVM50NWJXF87XQWF,hellaswag-google-t5-large-lm-adapt-lora_2548-lr_1e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,d63874f1ea4fd34ec22b183d858d25e22e250aba,1e-4,LoRA,google/t5-large-lm-adapt,requirements.txt,3.9,2548,1,hellaswag,disabled,01HCP0QPKPB39AJ99VTS0767GP,,,,,,,,,,,2023-10-18 23:31:31.340934 +0000 UTC,01HCP0QPKSZVM50NWJXF87XQWF,hellaswag-google-t5-large-lm-adapt-lora_2548-lr_1e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,d63874f1ea4fd34ec22b183d858d25e22e250aba,1e-4,LoRA,google/t5-large-lm-adapt,requirements.txt,3.9,2548,1,hellaswag,disabled,01HCP0QPKPB39AJ99VTS0767GP,,,,,,,,,,,2023-10-18 23:34:40.136753 +0000 UTC,01HCP0QPKSZVM50NWJXF87XQWF,hellaswag-google-t5-large-lm-adapt-lora_2548-lr_1e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,d63874f1ea4fd34ec22b183d858d25e22e250aba,1e-4,LoRA,google/t5-large-lm-adapt,requirements.txt,3.9,2548,1,hellaswag,disabled,01HCP0QPKPB39AJ99VTS0767GP,,,,,,,,,,,2023-10-18 23:38:54.075933 +0000 UTC,01HCP0QPKSZVM50NWJXF87XQWF,hellaswag-google-t5-large-lm-adapt-lora_2548-lr_1e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,d63874f1ea4fd34ec22b183d858d25e22e250aba,1e-4,LoRA,google/t5-large-lm-adapt,requirements.txt,3.9,2548,1,hellaswag,disabled,01HCP0QPKPB39AJ99VTS0767GP,,,,,,,,,,,2023-10-18 23:44:00.653646 +0000 UTC,01HCP0QPKSZVM50NWJXF87XQWF,hellaswag-google-t5-large-lm-adapt-lora_2548-lr_1e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,d63874f1ea4fd34ec22b183d858d25e22e250aba,1e-4,LoRA,google/t5-large-lm-adapt,requirements.txt,3.9,2548,1,hellaswag,disabled,01HCP0QPKPB39AJ99VTS0767GP,,,,,,,,,,,2023-10-18 23:47:49.098358 +0000 UTC,01HCP0QPKSZVM50NWJXF87XQWF,hellaswag-google-t5-large-lm-adapt-lora_2548-lr_1e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,d63874f1ea4fd34ec22b183d858d25e22e250aba,1e-4,LoRA,google/t5-large-lm-adapt,requirements.txt,3.9,2548,1,hellaswag,disabled,01HCP0QPKPB39AJ99VTS0767GP,,,,,,,,,,,2023-10-18 23:52:04.325759 +0000 UTC,01HCP0QPKSZVM50NWJXF87XQWF,hellaswag-google-t5-large-lm-adapt-lora_2548-lr_1e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,d63874f1ea4fd34ec22b183d858d25e22e250aba,1e-4,LoRA,google/t5-large-lm-adapt,requirements.txt,3.9,2548,1,hellaswag,disabled,01HCP0QPKPB39AJ99VTS0767GP,,,,,,,,,,,,01HCP0QPKSZVM50NWJXF87XQWF,hellaswag-google-t5-large-lm-adapt-lora_2548-lr_1e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,d63874f1ea4fd34ec22b183d858d25e22e250aba,1e-4,LoRA,google/t5-large-lm-adapt,requirements.txt,3.9,2548,1,hellaswag,disabled,01HCP0QPKPB39AJ99VTS0767GP,,,,,,,,,,,2023-10-19 06:07:17.664161 +0000 UTC,01HCP0QPKSZVM50NWJXF87XQWF,hellaswag-google-t5-large-lm-adapt-lora_2548-lr_1e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,d63874f1ea4fd34ec22b183d858d25e22e250aba,1e-4,LoRA,google/t5-large-lm-adapt,requirements.txt,3.9,2548,1,hellaswag,disabled,01HCP0QPKPB39AJ99VTS0767GP,,,,,,,,,,,,01HCP0QPKSZVM50NWJXF87XQWF,hellaswag-google-t5-large-lm-adapt-lora_2548-lr_1e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,d63874f1ea4fd34ec22b183d858d25e22e250aba,1e-4,LoRA,google/t5-large-lm-adapt,requirements.txt,3.9,2548,1,hellaswag,disabled,01HCP0QPKPB39AJ99VTS0767GP,,,,,,,,,,,,01HCP0QPKSZVM50NWJXF87XQWF,hellaswag-google-t5-large-lm-adapt-lora_2548-lr_1e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,d63874f1ea4fd34ec22b183d858d25e22e250aba,1e-4,LoRA,google/t5-large-lm-adapt,requirements.txt,3.9,2548,1,hellaswag,disabled,01HCP0QPKPB39AJ99VTS0767GP,,,,,,,,,,,,01HCP0QPKSZVM50NWJXF87XQWF,hellaswag-google-t5-large-lm-adapt-lora_2548-lr_1e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,d63874f1ea4fd34ec22b183d858d25e22e250aba,1e-4,LoRA,google/t5-large-lm-adapt,requirements.txt,3.9,2548,1,hellaswag,disabled,01HCP0QPKPB39AJ99VTS0767GP,,,,,,,,,,,,01HCP0QPKSZVM50NWJXF87XQWF,hellaswag-google-t5-large-lm-adapt-lora_2548-lr_1e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,d63874f1ea4fd34ec22b183d858d25e22e250aba,1e-4,LoRA,google/t5-large-lm-adapt,requirements.txt,3.9,2548,1,hellaswag,disabled,01HCP0QPKPB39AJ99VTS0767GP,,,,,,,,,,,,01HCP0QPKSZVM50NWJXF87XQWF,hellaswag-google-t5-large-lm-adapt-lora_2548-lr_1e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,d63874f1ea4fd34ec22b183d858d25e22e250aba,1e-4,LoRA,google/t5-large-lm-adapt,requirements.txt,3.9,2548,1,hellaswag,disabled,01HCP0QPKPB39AJ99VTS0767GP,,,,,,,,,,,,01HCP0QPKSZVM50NWJXF87XQWF,hellaswag-google-t5-large-lm-adapt-lora_2548-lr_1e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,d63874f1ea4fd34ec22b183d858d25e22e250aba,1e-4,LoRA,google/t5-large-lm-adapt,requirements.txt,3.9,2548,1,hellaswag,disabled,01HCP0QPKPB39AJ99VTS0767GP,,,,,,,,,,,,01HCP0QPKSZVM50NWJXF87XQWF,hellaswag-google-t5-large-lm-adapt-lora_2548-lr_1e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,d63874f1ea4fd34ec22b183d858d25e22e250aba,1e-4,LoRA,google/t5-large-lm-adapt,requirements.txt,3.9,64,1,hellaswag,disabled,01HCP0QRBXPNZ3VPN60TCMQ31D,,,,,,,,,,,2023-10-14 11:23:14.28069 +0000 UTC,01HCP0QRC0ND0YM159HWY40J4Y,hellaswag-google-t5-large-lm-adapt-lora_64-lr_1e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,d63874f1ea4fd34ec22b183d858d25e22e250aba,1e-4,LoRA,google/t5-large-lm-adapt,requirements.txt,3.9,64,1,hellaswag,disabled,01HCP0QRBXPNZ3VPN60TCMQ31D,,3.76,0.8126867157936666,0.5170013904571533,0.8126608233926451,0.8126867157936666,437.9414,10042,22.93,0.717,,01HCP0QRC0ND0YM159HWY40J4Y,hellaswag-google-t5-large-lm-adapt-lora_64-lr_1e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,d63874f1ea4fd34ec22b183d858d25e22e250aba,1e-4,LoRA,google/t5-large-lm-adapt,requirements.txt,3.9,64,1,hellaswag,disabled,01HCP0QRBXPNZ3VPN60TCMQ31D,,,,,,,,,,,,01HCP0QRC0ND0YM159HWY40J4Y,hellaswag-google-t5-large-lm-adapt-lora_64-lr_1e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,d63874f1ea4fd34ec22b183d858d25e22e250aba,1e-4,LoRA,google/t5-large-lm-adapt,requirements.txt,3.9,510,1,hellaswag,disabled,01HCP0QSEDM3WXH16Z7X81HXV7,,,,,,,,,,,2023-10-23 23:31:57.085402 +0000 UTC,01HCP0QSEFXX4SF7EPX6K6HSTE,hellaswag-google-t5-large-lm-adapt-lora_510-lr_1e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,d63874f1ea4fd34ec22b183d858d25e22e250aba,1e-4,LoRA,google/t5-large-lm-adapt,requirements.txt,3.9,510,1,hellaswag,disabled,01HCP0QSEDM3WXH16Z7X81HXV7,,,,,,,,,,,,01HCP0QSEFXX4SF7EPX6K6HSTE,hellaswag-google-t5-large-lm-adapt-lora_510-lr_1e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,d63874f1ea4fd34ec22b183d858d25e22e250aba,1e-4,LoRA,google/t5-large-lm-adapt,requirements.txt,3.9,510,1,hellaswag,disabled,01HCP0QSEDM3WXH16Z7X81HXV7,,,,,,,,,,,,01HCP0QSEFXX4SF7EPX6K6HSTE,hellaswag-google-t5-large-lm-adapt-lora_510-lr_1e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,d63874f1ea4fd34ec22b183d858d25e22e250aba,1e-4,LoRA,google/t5-large-lm-adapt,requirements.txt,3.9,510,1,hellaswag,disabled,01HCP0QSEDM3WXH16Z7X81HXV7,,,,,,,,,,,,01HCP0QSEFXX4SF7EPX6K6HSTE,hellaswag-google-t5-large-lm-adapt-lora_510-lr_1e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,d63874f1ea4fd34ec22b183d858d25e22e250aba,1e-4,LoRA,google/t5-large-lm-adapt,requirements.txt,3.9,510,1,hellaswag,disabled,01HCP0QSEDM3WXH16Z7X81HXV7,,,,,,,,,,,2023-10-23 21:46:49.2564 +0000 UTC,01HCP0QSEFXX4SF7EPX6K6HSTE,hellaswag-google-t5-large-lm-adapt-lora_510-lr_1e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,d63874f1ea4fd34ec22b183d858d25e22e250aba,1e-4,LoRA,google/t5-large-lm-adapt,requirements.txt,3.9,510,1,hellaswag,disabled,01HCP0QSEDM3WXH16Z7X81HXV7,,,,,,,,,,,,01HCP0QSEFXX4SF7EPX6K6HSTE,hellaswag-google-t5-large-lm-adapt-lora_510-lr_1e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,d63874f1ea4fd34ec22b183d858d25e22e250aba,1e-4,LoRA,google/t5-large-lm-adapt,requirements.txt,3.9,510,1,hellaswag,disabled,01HCP0QSEDM3WXH16Z7X81HXV7,,,,,,,,,,,2023-10-18 03:26:12.54757 +0000 UTC,01HCP0QSEFXX4SF7EPX6K6HSTE,hellaswag-google-t5-large-lm-adapt-lora_510-lr_1e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,d63874f1ea4fd34ec22b183d858d25e22e250aba,1e-4,LoRA,google/t5-large-lm-adapt,requirements.txt,3.9,510,1,hellaswag,disabled,01HCP0QSEDM3WXH16Z7X81HXV7,,,,,,,,,,,,01HCP0QSEFXX4SF7EPX6K6HSTE,hellaswag-google-t5-large-lm-adapt-lora_510-lr_1e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,d63874f1ea4fd34ec22b183d858d25e22e250aba,1e-4,LoRA,google/t5-large-lm-adapt,requirements.txt,3.9,510,1,hellaswag,disabled,01HCP0QSEDM3WXH16Z7X81HXV7,,,,,,,,,,,,01HCP0QSEFXX4SF7EPX6K6HSTE,hellaswag-google-t5-large-lm-adapt-lora_510-lr_1e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,d63874f1ea4fd34ec22b183d858d25e22e250aba,1e-4,LoRA,google/t5-large-lm-adapt,requirements.txt,3.9,510,1,hellaswag,disabled,01HCP0QSEDM3WXH16Z7X81HXV7,,,,,,,,,,,,01HCP0QSEFXX4SF7EPX6K6HSTE,hellaswag-google-t5-large-lm-adapt-lora_510-lr_1e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,d63874f1ea4fd34ec22b183d858d25e22e250aba,1e-4,LoRA,google/t5-large-lm-adapt,requirements.txt,3.9,510,1,hellaswag,disabled,01HCP0QSEDM3WXH16Z7X81HXV7,,,,,,,,,,,,01HCP0QSEFXX4SF7EPX6K6HSTE,hellaswag-google-t5-large-lm-adapt-lora_510-lr_1e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,d63874f1ea4fd34ec22b183d858d25e22e250aba,1e-4,LoRA,google/t5-large-lm-adapt,requirements.txt,3.9,510,1,hellaswag,disabled,01HCP0QSEDM3WXH16Z7X81HXV7,,,,,,,,,,,,01HCP0QSEFXX4SF7EPX6K6HSTE,hellaswag-google-t5-large-lm-adapt-lora_510-lr_1e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,d63874f1ea4fd34ec22b183d858d25e22e250aba,1e-4,LoRA,google/t5-large-lm-adapt,requirements.txt,3.9,510,1,hellaswag,disabled,01HCP0QSEDM3WXH16Z7X81HXV7,,,,,,,,,,,2023-10-18 23:28:58.223378 +0000 UTC,01HCP0QSEFXX4SF7EPX6K6HSTE,hellaswag-google-t5-large-lm-adapt-lora_510-lr_1e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,d63874f1ea4fd34ec22b183d858d25e22e250aba,1e-4,LoRA,google/t5-large-lm-adapt,requirements.txt,3.9,510,1,hellaswag,disabled,01HCP0QSEDM3WXH16Z7X81HXV7,,,,,,,,,,,2023-10-18 23:30:51.754419 +0000 UTC,01HCP0QSEFXX4SF7EPX6K6HSTE,hellaswag-google-t5-large-lm-adapt-lora_510-lr_1e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,d63874f1ea4fd34ec22b183d858d25e22e250aba,1e-4,LoRA,google/t5-large-lm-adapt,requirements.txt,3.9,510,1,hellaswag,disabled,01HCP0QSEDM3WXH16Z7X81HXV7,,,,,,,,,,,2023-10-18 23:32:07.007234 +0000 UTC,01HCP0QSEFXX4SF7EPX6K6HSTE,hellaswag-google-t5-large-lm-adapt-lora_510-lr_1e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,d63874f1ea4fd34ec22b183d858d25e22e250aba,1e-4,LoRA,google/t5-large-lm-adapt,requirements.txt,3.9,510,1,hellaswag,disabled,01HCP0QSEDM3WXH16Z7X81HXV7,,,,,,,,,,,2023-10-18 23:36:05.113441 +0000 UTC,01HCP0QSEFXX4SF7EPX6K6HSTE,hellaswag-google-t5-large-lm-adapt-lora_510-lr_1e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,d63874f1ea4fd34ec22b183d858d25e22e250aba,1e-4,LoRA,google/t5-large-lm-adapt,requirements.txt,3.9,510,1,hellaswag,disabled,01HCP0QSEDM3WXH16Z7X81HXV7,,,,,,,,,,,2023-10-18 23:40:17.617211 +0000 UTC,01HCP0QSEFXX4SF7EPX6K6HSTE,hellaswag-google-t5-large-lm-adapt-lora_510-lr_1e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,d63874f1ea4fd34ec22b183d858d25e22e250aba,1e-4,LoRA,google/t5-large-lm-adapt,requirements.txt,3.9,510,1,hellaswag,disabled,01HCP0QSEDM3WXH16Z7X81HXV7,,,,,,,,,,,2023-10-18 23:46:22.277284 +0000 UTC,01HCP0QSEFXX4SF7EPX6K6HSTE,hellaswag-google-t5-large-lm-adapt-lora_510-lr_1e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,d63874f1ea4fd34ec22b183d858d25e22e250aba,1e-4,LoRA,google/t5-large-lm-adapt,requirements.txt,3.9,510,1,hellaswag,disabled,01HCP0QSEDM3WXH16Z7X81HXV7,,,,,,,,,,,,01HCP0QSEFXX4SF7EPX6K6HSTE,hellaswag-google-t5-large-lm-adapt-lora_510-lr_1e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,d63874f1ea4fd34ec22b183d858d25e22e250aba,1e-4,LoRA,google/t5-large-lm-adapt,requirements.txt,3.9,510,1,hellaswag,disabled,01HCP0QSEDM3WXH16Z7X81HXV7,,,,,,,,,,,,01HCP0QSEFXX4SF7EPX6K6HSTE,hellaswag-google-t5-large-lm-adapt-lora_510-lr_1e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,d63874f1ea4fd34ec22b183d858d25e22e250aba,1e-4,LoRA,google/t5-large-lm-adapt,requirements.txt,3.9,510,1,hellaswag,disabled,01HCP0QSEDM3WXH16Z7X81HXV7,,,,,,,,,,,,01HCP0QSEFXX4SF7EPX6K6HSTE,hellaswag-google-t5-large-lm-adapt-lora_510-lr_1e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,d63874f1ea4fd34ec22b183d858d25e22e250aba,1e-4,LoRA,google/t5-large-lm-adapt,requirements.txt,3.9,510,1,hellaswag,disabled,01HCP0QSEDM3WXH16Z7X81HXV7,,,,,,,,,,,2023-10-19 18:22:49.396444 +0000 UTC,01HCP0QSEFXX4SF7EPX6K6HSTE,hellaswag-google-t5-large-lm-adapt-lora_510-lr_1e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,d63874f1ea4fd34ec22b183d858d25e22e250aba,1e-4,LoRA,google/t5-large-lm-adapt,requirements.txt,3.9,510,1,hellaswag,disabled,01HCP0QSEDM3WXH16Z7X81HXV7,,,,,,,,,,,,01HCP0QSEFXX4SF7EPX6K6HSTE,hellaswag-google-t5-large-lm-adapt-lora_510-lr_1e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,d63874f1ea4fd34ec22b183d858d25e22e250aba,1e-4,LoRA,google/t5-large-lm-adapt,requirements.txt,3.9,510,1,hellaswag,disabled,01HCP0QSEDM3WXH16Z7X81HXV7,,,,,,,,,,,2023-10-20 17:22:01.7518 +0000 UTC,01HCP0QSEFXX4SF7EPX6K6HSTE,hellaswag-google-t5-large-lm-adapt-lora_510-lr_1e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,d63874f1ea4fd34ec22b183d858d25e22e250aba,1e-4,LoRA,google/t5-large-lm-adapt,requirements.txt,3.9,510,1,hellaswag,disabled,01HCP0QSEDM3WXH16Z7X81HXV7,,,,,,,,,,,2023-10-20 21:34:11.746603 +0000 UTC,01HCP0QSEFXX4SF7EPX6K6HSTE,hellaswag-google-t5-large-lm-adapt-lora_510-lr_1e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,d63874f1ea4fd34ec22b183d858d25e22e250aba,1e-4,LoRA,google/t5-large-lm-adapt,requirements.txt,3.9,510,1,hellaswag,disabled,01HCP0QSEDM3WXH16Z7X81HXV7,,,,,,,,,,,2023-10-20 23:42:27.239068 +0000 UTC,01HCP0QSEFXX4SF7EPX6K6HSTE,hellaswag-google-t5-large-lm-adapt-lora_510-lr_1e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,d63874f1ea4fd34ec22b183d858d25e22e250aba,1e-4,LoRA,google/t5-large-lm-adapt,requirements.txt,3.9,510,1,hellaswag,disabled,01HCP0QSEDM3WXH16Z7X81HXV7,,,,,,,,,,,2023-10-21 00:06:44.96592 +0000 UTC,01HCP0QSEFXX4SF7EPX6K6HSTE,hellaswag-google-t5-large-lm-adapt-lora_510-lr_1e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,d63874f1ea4fd34ec22b183d858d25e22e250aba,1e-4,LoRA,google/t5-large-lm-adapt,requirements.txt,3.9,510,1,hellaswag,disabled,01HCP0QSEDM3WXH16Z7X81HXV7,,,,,,,,,,,,01HCP0QSEFXX4SF7EPX6K6HSTE,hellaswag-google-t5-large-lm-adapt-lora_510-lr_1e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,d63874f1ea4fd34ec22b183d858d25e22e250aba,1e-4,LoRA,google/t5-large-lm-adapt,requirements.txt,3.9,510,1,hellaswag,disabled,01HCP0QSEDM3WXH16Z7X81HXV7,,,,,,,,,,,,01HCP0QSEFXX4SF7EPX6K6HSTE,hellaswag-google-t5-large-lm-adapt-lora_510-lr_1e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,d63874f1ea4fd34ec22b183d858d25e22e250aba,1e-4,LoRA,google/t5-large-lm-adapt,requirements.txt,3.9,1020,1,hellaswag,disabled,01HCP0QWEF0THTA1QZPJZJSPRG,,,,,,,,,,,2023-10-15 22:13:04.973816 +0000 UTC,01HCP0QWEH7BS5TF114TSJ32YB,hellaswag-google-t5-large-lm-adapt-lora_1020-lr_1e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,d63874f1ea4fd34ec22b183d858d25e22e250aba,1e-4,LoRA,google/t5-large-lm-adapt,requirements.txt,3.9,1020,1,hellaswag,disabled,01HCP0QWEF0THTA1QZPJZJSPRG,,,,,,,,,,,,01HCP0QWEH7BS5TF114TSJ32YB,hellaswag-google-t5-large-lm-adapt-lora_1020-lr_1e-4-seed_1
